Locality,City,Project Name,Price (INR),Area (SqFt),Price/SqFt,BHK,Bathrooms,Property Type,Furnishing,Source,Scraped At
Manikonda,Hyderabad,3 BHK 2870 Sq. Ft. Apartment,33000000.0,2870.0,11498.25783972126,3,4,Apartment,,,
Manikonda,Hyderabad,4 BHK 3500 Sq. Ft. Apartment,40300000.0,3500.0,11514.28571428571,4,4,Apartment,,,
Manikonda,Hyderabad,4 BHK 4037 Sq. Ft. Apartment,46400000.0,4037.0,11493.68342828833,4,4,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",13800000.0,1385.0,9963.898916967508,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"5 BHK House for Sale in Manikonda, Hyderabad",70000000.0,5200.0,13461.53846153846,5,5,House,,,
"Manikonda, Hyderabad",Hyderabad,"6+ BHK Flat for Sale in Manikonda, Hyderabad",53000000.0,200.0,265000.0,5,6,Apartment,,,
Manikonda,Hyderabad,3 BHK 1796 Sq. Ft. Apartment,18000000.0,1796.0,10022.27171492205,3,2,Apartment,,,
Manikonda,Hyderabad,3 BHK 2124 Sq. Ft. Apartment,21200000.0,2124.0,9981.167608286252,3,4,Apartment,,,
Manikonda,Hyderabad,4 BHK 2708 Sq. Ft. Apartment,27100000.0,2708.0,10007.38552437223,4,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"Land for Sale in Manikonda, Hyderabad",36900000.0,231.0,159740.2597402597,5,3,Apartment,,,
Manikonda,Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",17900000.0,1912.0,9361.92468619247,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",11000000.0,1640.0,6707.317073170731,3,3,Apartment,,,
Manikonda,Hyderabad,2 BHK 1296 Sq. Ft. Apartment,11300000.0,1296.0,8719.135802469134,2,2,Apartment,,,
Manikonda,Hyderabad,2 BHK 1340 Sq. Ft. Apartment,11700000.0,1340.0,8731.34328358209,2,2,Apartment,,,
Manikonda,Hyderabad,3 BHK 1909 Sq. Ft. Apartment,16700000.0,1909.0,8748.035620743845,3,3,Apartment,,,
Manikonda,Hyderabad,3 BHK 2044 Sq. Ft. Apartment,17900000.0,2044.0,8757.3385518591,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"4 BHK Flat for Sale in Manikonda, Hyderabad",60000000.0,4477.0,13401.83158364977,5,4,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"Plot for Sale in Manikonda, Hyderabad",50500000.0,266.0,189849.6240601504,5,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"Co-working Space for Sale in Manikonda, Hyderabad",120000000.0,366.0,295051.2315086969,2,3,Apartment,,,
Manikonda,Hyderabad,3 BHK 1601 Sq. Ft. Apartment,15200000.0,1601.0,9494.066208619612,3,3,Apartment,,,
Manikonda,Hyderabad,3 BHK 2656 Sq. Ft. Apartment,25200000.0,2656.0,9487.951807228916,3,4,Apartment,,,
Manikonda,Hyderabad,3 BHK 2064 Sq. Ft. Apartment,19600000.0,2064.0,9496.124031007752,3,3,Apartment,,,
Manikonda,Hyderabad,3 BHK 1537 Sq. Ft. Apartment,14600000.0,1537.0,9499.024072869226,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"6+ BHK Builder Floor for Sale in Manikonda, Hyderabad",53000000.0,9690.0,5469.556243550052,4,6,Apartment,,,
Manikonda,Hyderabad,"2 BHK Flat for Sale in Manikonda, Hyderabad",37000000.0,5400.0,6851.851851851852,5,2,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"2.5 BHK Flat for Sale in Manikonda, Hyderabad",14000000.0,1350.0,10370.37037037037,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",9990000.0,1350.0,7400.0,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",10600000.0,1660.0,6385.542168674699,3,3,Apartment,,,
"Manikonda, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Manikonda, Hyderabad",10700000.0,1530.0,6993.464052287582,3,2,Apartment,,,
Masab,Hyderabad,"3 BHK Flat for Sale in Shanthi Nagar, Hyderabad",22200000.0,1855.0,11967.65498652291,3,3,Apartment,,,
Masab Tank,Hyderabad,3 BHK 2025 Sq. Ft. Apartment,24100000.0,2025.0,11901.23456790123,3,3,Apartment,,,
Masab Tank,Hyderabad,3 BHK 1868 Sq. Ft. Apartment,21000000.0,1868.0,11241.97002141328,3,3,Apartment,,,
Masab Tank,Hyderabad,4 BHK 2530 Sq. Ft. Apartment,28500000.0,2530.0,11264.82213438735,4,3,Apartment,,,
Masab Tank,Hyderabad,4 BHK 2635 Sq. Ft. Apartment,31500000.0,2635.0,11954.45920303605,4,4,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK House for Sale in Masab Tank, Hyderabad",50000000.0,238.0,210084.0336134454,5,2,House,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",12500000.0,1740.0,7183.908045977011,3,3,Apartment,,,
Masab Tank,Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",20000000.0,1887.0,10598.83412824589,3,3,Apartment,,,
Masab Tank,Hyderabad,3 BHK 2125 Sq. Ft. Apartment,25360000.0,2125.0,11934.11764705882,3,3,Apartment,,,
Masab Tank,Hyderabad,4 BHK 3500 Sq. Ft. Apartment,63180000.0,3500.0,18051.42857142857,4,5,Apartment,,,
Masab Tank,Hyderabad,,28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
Masab Tank,Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",12000000.0,1500.0,8000.0,3,2,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",8500000.0,1520.0,5592.105263157895,3,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",3740000.0,220.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",15920000.0,205.0,77658.53658536586,5,4,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",4505000.0,265.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",5610000.0,330.0,17000.0,3,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",10500000.0,1450.0,7241.379310344828,3,2,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",3791000.0,223.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",2600000.0,150.0,17333.33333333333,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",4080000.0,240.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",5100000.0,300.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"Plot for Sale in Masab Tank, Hyderabad",3111000.0,183.0,17000.0,5,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",19500000.0,2300.0,8478.260869565218,3,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Masab Tank, Hyderabad",6500000.0,1100.0,5909.090909090909,2,2,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Masab Tank, Hyderabad",19900000.0,2350.0,8468.08510638298,3,3,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"6+ BHK House for Sale in Masab Tank, Hyderabad",72500000.0,3200.0,22656.25,4,6,House,,,
"Masab Tank, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Masab Tank, Hyderabad",9300000.0,1300.0,7153.846153846154,3,2,Apartment,,,
"Masab Tank, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Masab Tank, Hyderabad",7800000.0,1080.0,7222.222222222223,3,2,Apartment,,,
"Vijayanagar Colony, Hyderabad",Hyderabad,"3 BHK House for Sale in Vijayanagar Colony, Hyderabad",4986000.0,165.0,30218.18181818182,5,3,Apartment,,,
Masab Tank,Hyderabad,"5 BHK House for Sale in Banjara Hills, Hyderabad",127500000.0,6000.0,21250.0,5,5,Apartment,,,
Masab Tank,Hyderabad,"3 BHK House for Sale in Vijayanagar Colony, Hyderabad",22000000.0,167.0,131736.5269461078,5,3,House,,,
"Ahmed Nagar, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Ahmed Nagar, Hyderabad",18000000.0,2400.0,7500.0,3,3,Apartment,,,
Masab Tank,Hyderabad,"3 BHK Flat for Sale in Lakdi Ka Pul, Hyderabad",20000000.0,1976.0,10121.45748987854,3,3,Apartment,,,
Masab Tank,Hyderabad,"3 BHK Flat for Sale in Banjara Hills, Hyderabad",37600000.0,2354.0,15972.81223449448,3,3,House,,,
Masab Tank,Hyderabad,"4 BHK House for Sale in Banjara Hills, Hyderabad",169900000.0,5000.0,33979.99999999999,5,4,House,,,
"Shadnagar, Hyderabad",Hyderabad,"Plot for Sale in Shadnagar, Hyderabad",2400000.0,200.0,12000.0,5,3,Apartment,,,
"Nandigama, Hyderabad",Hyderabad,"Plot for Sale in Nandigama, Hyderabad",3000000.0,183.0,16393.44262295082,5,3,Apartment,,,
"Kothur, Hyderabad",Hyderabad,"Plot for Sale in Kothur, Hyderabad",3500000.0,244.0,14344.26229508197,5,3,Apartment,,,
"Maheshwaram, Hyderabad",Hyderabad,"Plot for Sale in Maheshwaram, Hyderabad",3800000.0,165.0,23030.30303030303,5,3,Apartment,,,
"Manneguda, Hyderabad",Hyderabad,"2 BHK Villa for Sale in Manneguda, Hyderabad",75000000.0,10200.0,6198.347107438017,4,2,Villa,,,
"Kandukur, Hyderabad",Hyderabad,"Plot for Sale in Kandukur, Hyderabad",4175000.0,150.0,27833.33333333333,5,3,Apartment,,,
Medchal,Hyderabad,"Plot for Sale in Medchal, Hyderabad",3563000.0,220.0,16195.45454545455,5,2,Villa,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",3563000.0,220.0,16195.45454545455,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",5280000.0,165.0,32000.0,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Medchal, Hyderabad",5250000.0,1251.0,4196.642685851319,3,2,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"4 BHK Villa for Sale in Medchal, Hyderabad",9900000.0,167.0,59281.4371257485,5,4,Villa,,,
Know More About Medchal,Hyderabad,"— Deekshaa Datta, Former resident",28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
Medchal,Hyderabad,,28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"6+ BHK House for Sale in Medchal, Hyderabad",17000000.0,1251.0,13589.12869704237,3,6,House,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",2600000.0,179.0,14525.13966480447,5,3,Apartment,,,
Medchal,Hyderabad,"Plot for Sale in Medchal, Hyderabad",3000000.0,100.0,30000.0,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",4256000.0,133.0,32000.0,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",3600000.0,119.0,30252.10084033613,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"3.5 BHK House for Sale in Medchal, Hyderabad",15000000.0,3000.0,5000.0,4,4,House,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",5190000.0,173.0,30000.0,5,3,Apartment,,,
Medchal,Hyderabad,"Plot for Sale in Medchal, Hyderabad",4000000.0,133.0,30075.18796992481,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",3000000.0,200.0,15000.0,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Land for Sale in Medchal, Hyderabad",180000000.0,7200.0,25000.0,5,5,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",13600000.0,152.0,89473.68421052633,5,3,Apartment,,,
"Medchal, Hyderabad",Hyderabad,"Plot for Sale in Medchal, Hyderabad",26700000.0,534.0,50000.0,1,2,Apartment,,,
Mehdipatnam,Hyderabad,"3 BHK Flat for Sale in Nanal Nagar, Hyderabad",17000000.0,1986.0,8559.919436052367,3,3,Apartment,,,
Mehdipatnam,Hyderabad,3 BHK 2025 Sq. Ft. Apartment,24100000.0,2025.0,11901.23456790123,3,3,Apartment,,,
Mehdipatnam,Hyderabad,3 BHK 1868 Sq. Ft. Apartment,21000000.0,1868.0,11241.97002141328,3,3,Apartment,,,
Mehdipatnam,Hyderabad,4 BHK 2530 Sq. Ft. Apartment,28500000.0,2530.0,11264.82213438735,4,3,Apartment,,,
Mehdipatnam,Hyderabad,4 BHK 2635 Sq. Ft. Apartment,31500000.0,2635.0,11954.45920303605,4,4,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Mehdipatnam, Hyderabad",9600000.0,1206.0,7960.199004975125,2,2,Apartment,,,
Mehdipatnam,Hyderabad,3 BHK 2125 Sq. Ft. Apartment,25360000.0,2125.0,11934.11764705882,3,3,Apartment,,,
Mehdipatnam,Hyderabad,4 BHK 3500 Sq. Ft. Apartment,63180000.0,3500.0,18051.42857142857,4,5,Apartment,,,
Know More About Mehdipatnam,Hyderabad,"— Sarala Madan, Tenant",28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
Mehdipatnam,Hyderabad,,28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Mehdipatnam, Hyderabad",10100000.0,1231.0,8204.711616571893,3,3,Apartment,,,
"Nanal Nagar, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Nanal Nagar, Hyderabad",9200000.0,1600.0,5750.0,3,2,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"6+ BHK Builder Floor for Sale in Mehdipatnam, Hyderabad",45000000.0,1810.0,24861.87845303868,3,4,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Mehdipatnam, Hyderabad",8500000.0,1350.0,6296.296296296297,3,2,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Mehdipatnam, Hyderabad",7000000.0,1119.0,6255.585344057194,2,2,Apartment,,,
Mehdipatnam,Hyderabad,"2 BHK Flat for Sale in Mehdipatnam, Hyderabad",7100000.0,956.0,7426.778242677824,2,2,Apartment,,,
"Mehdipatnam, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Mehdipatnam, Hyderabad",9500000.0,1446.0,6569.84785615491,3,3,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",8608000.0,1230.0,6998.373983739837,3,2,Apartment,,,
Miyapur,Hyderabad,2 BHK 1348 Sq. Ft. Apartment,9839000.0,1348.0,7298.961424332344,2,2,Apartment,,,
Miyapur,Hyderabad,3 BHK 1509 Sq. Ft. Apartment,12000000.0,1509.0,7952.286282306163,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 1839 Sq. Ft. Apartment,14000000.0,1839.0,7612.833061446438,3,3,Apartment,,,
Miyapur,Hyderabad,4 BHK 2339 Sq. Ft. Apartment,18600000.0,2339.0,7952.116289012399,4,3,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",14000000.0,1572.0,8905.852417302798,3,3,Apartment,,,
Miyapur,Hyderabad,"2.5 BHK Flat for Sale in Miyapur, Hyderabad",13800000.0,1350.0,10222.22222222222,3,2,Apartment,,,
Miyapur,Hyderabad,3 BHK 2350 Sq. Ft. Apartment,28200000.0,2350.0,12000.0,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 2650 Sq. Ft. Apartment,31800000.0,2650.0,12000.0,3,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 2800 Sq. Ft. Apartment,33600000.0,2800.0,12000.0,4,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 3600 Sq. Ft. Apartment,43200000.0,3600.0,12000.0,4,4,Apartment,,,
Know More About Miyapur,Hyderabad,"— B Narasimha, Real estate agent",28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
Miyapur,Hyderabad,,28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",16200000.0,2025.0,8000.000000000001,3,3,Apartment,,,
Miyapur,Hyderabad,"2.5 BHK Flat for Sale in Miyapur, Hyderabad",12500000.0,1330.0,9398.496240601504,1,2,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",15600000.0,1880.0,8297.872340425532,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 2850 Sq. Ft. Apartment,29900000.0,2850.0,10491.22807017544,3,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 3303 Sq. Ft. Apartment,34700000.0,3303.0,10505.60096881623,4,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 3850 Sq. Ft. Apartment,40400000.0,3850.0,10493.50649350649,4,4,Apartment,,,
"Miyapur, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",12300000.0,1839.0,6688.4176182708,3,3,Apartment,,,
Miyapur,Hyderabad,"2.5 BHK Flat for Sale in Miyapur, Hyderabad",13000000.0,1490.0,8724.832214765102,3,2,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",8100000.0,1210.0,6694.214876033057,2,2,Apartment,,,
Miyapur,Hyderabad,3 BHK 2180 Sq. Ft. Apartment,20900000.0,2180.0,9587.155963302752,3,4,Apartment,,,
Miyapur,Hyderabad,3 BHK 1750 Sq. Ft. Apartment,16800000.0,1750.0,9600.0,3,3,Apartment,,,
Miyapur,Hyderabad,4 BHK 3020 Sq. Ft. Apartment,29000000.0,3020.0,9602.649006622516,4,4,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",11200000.0,1217.0,9202.958093672967,2,2,Apartment,,,
"Miyapur, Hyderabad",Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",8000000.0,1250.0,6400.0,3,2,Apartment,,,
"Miyapur, Hyderabad",Hyderabad,"6+ BHK Flat for Sale in Miyapur, Hyderabad",45000000.0,200.0,225000.0,5,6,Apartment,,,
Miyapur,Hyderabad,3 BHK 2003 Sq. Ft. Apartment,23000000.0,2003.0,11482.77583624563,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 2870 Sq. Ft. Apartment,33000000.0,2870.0,11498.25783972126,3,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 3500 Sq. Ft. Apartment,40300000.0,3500.0,11514.28571428571,4,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 4037 Sq. Ft. Apartment,46400000.0,4037.0,11493.68342828833,4,4,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",25000000.0,2367.0,10561.89269117026,3,3,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",9000000.0,1140.0,7894.736842105263,2,2,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",16000000.0,1590.0,10062.89308176101,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 1796 Sq. Ft. Apartment,18000000.0,1796.0,10022.27171492205,3,2,Apartment,,,
Miyapur,Hyderabad,3 BHK 2124 Sq. Ft. Apartment,21200000.0,2124.0,9981.167608286252,3,4,Apartment,,,
Miyapur,Hyderabad,4 BHK 2708 Sq. Ft. Apartment,27100000.0,2708.0,10007.38552437223,4,3,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",10100000.0,1550.0,6516.129032258064,3,3,Apartment,,,
"Miyapur, Hyderabad",Hyderabad,"4 BHK Villa for Sale in Miyapur, Hyderabad",27500000.0,178.0,154494.3820224719,5,4,Villa,,,
"Miyapur, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",4700000.0,780.0,6025.641025641025,4,2,Apartment,,,
Miyapur,Hyderabad,2 BHK 1296 Sq. Ft. Apartment,11300000.0,1296.0,8719.135802469134,2,2,Apartment,,,
Miyapur,Hyderabad,2 BHK 1340 Sq. Ft. Apartment,11700000.0,1340.0,8731.34328358209,2,2,Apartment,,,
Miyapur,Hyderabad,3 BHK 1909 Sq. Ft. Apartment,16700000.0,1909.0,8748.035620743845,3,3,Apartment,,,
Miyapur,Hyderabad,3 BHK 2044 Sq. Ft. Apartment,17900000.0,2044.0,8757.3385518591,3,3,Apartment,,,
Miyapur,Hyderabad,"2.5 BHK Flat for Sale in Miyapur, Hyderabad",11000000.0,1330.0,8270.676691729323,1,2,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",6930000.0,1175.0,5897.872340425532,2,2,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",12000000.0,1590.0,7547.169811320755,3,3,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",9500000.0,1550.0,6129.032258064516,3,2,Apartment,,,
Miyapur,Hyderabad,"3 BHK Flat for Sale in Miyapur, Hyderabad",11000000.0,1495.0,7357.859531772575,3,3,Apartment,,,
Miyapur,Hyderabad,"2 BHK Flat for Sale in Miyapur, Hyderabad",8105000.0,1210.0,6698.347107438017,2,2,Apartment,,,
Moosapet,Hyderabad,"3 BHK Flat for Sale in Moosapet, Hyderabad",12500000.0,1900.0,6578.947368421052,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2350 Sq. Ft. Apartment,28200000.0,2350.0,12000.0,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2650 Sq. Ft. Apartment,31800000.0,2650.0,12000.0,3,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 2800 Sq. Ft. Apartment,33600000.0,2800.0,12000.0,4,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 3600 Sq. Ft. Apartment,43200000.0,3600.0,12000.0,4,4,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"Co-working Space for Sale in Moosapet, Hyderabad",83000000.0,456.0,182017.5438596492,1,3,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"Land for Sale in Moosapet, Hyderabad",201200000.0,1750.0,114971.4285714286,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2850 Sq. Ft. Apartment,29900000.0,2850.0,10491.22807017544,3,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 3303 Sq. Ft. Apartment,34700000.0,3303.0,10505.60096881623,4,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 3850 Sq. Ft. Apartment,40400000.0,3850.0,10493.50649350649,4,4,Apartment,,,
Moosapet,Hyderabad,,28393436.88031823,2082.34965034965,13635.28784685638,3,3,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Moosapet, Hyderabad",6200000.0,1080.0,5740.740740740741,3,2,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"Plot for Sale in Moosapet, Hyderabad",29200000.0,266.0,109774.4360902256,5,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2180 Sq. Ft. Apartment,20900000.0,2180.0,9587.155963302752,3,4,Apartment,,,
Moosapet,Hyderabad,3 BHK 1750 Sq. Ft. Apartment,16800000.0,1750.0,9600.0,3,3,Apartment,,,
Moosapet,Hyderabad,4 BHK 3020 Sq. Ft. Apartment,29000000.0,3020.0,9602.649006622516,4,4,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"Land for Sale in Moosapet, Hyderabad",78500000.0,604.0,129966.8874172186,1,2,Apartment,,,
Moosapet,Hyderabad,"3 BHK Flat for Sale in Moosapet, Hyderabad",10800000.0,1650.0,6545.454545454545,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2003 Sq. Ft. Apartment,23000000.0,2003.0,11482.77583624563,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2870 Sq. Ft. Apartment,33000000.0,2870.0,11498.25783972126,3,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 3500 Sq. Ft. Apartment,40300000.0,3500.0,11514.28571428571,4,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 4037 Sq. Ft. Apartment,46400000.0,4037.0,11493.68342828833,4,4,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"2 BHK Flat for Sale in Moosapet, Hyderabad",4500000.0,950.0,4736.842105263157,2,2,Apartment,,,
Moosapet,Hyderabad,"3 BHK Flat for Sale in Moosapet, Hyderabad",14800000.0,2230.0,6636.77130044843,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 1796 Sq. Ft. Apartment,18000000.0,1796.0,10022.27171492205,3,2,Apartment,,,
Moosapet,Hyderabad,3 BHK 2124 Sq. Ft. Apartment,21200000.0,2124.0,9981.167608286252,3,4,Apartment,,,
Moosapet,Hyderabad,4 BHK 2708 Sq. Ft. Apartment,27100000.0,2708.0,10007.38552437223,4,3,Apartment,,,
Moosapet,Hyderabad,"3 BHK Flat for Sale in Moosapet, Hyderabad",18200000.0,2760.0,6594.202898550725,5,3,Apartment,,,
"Moosapet, Hyderabad",Hyderabad,"Warehouse for Sale in Moosapet, Hyderabad",125000000.0,10200.0,5000.0,5,5,Apartment,,,
Moosapet,Hyderabad,2 BHK 1296 Sq. Ft. Apartment,11300000.0,1296.0,8719.135802469134,2,2,Apartment,,,
Moosapet,Hyderabad,2 BHK 1340 Sq. Ft. Apartment,11700000.0,1340.0,8731.34328358209,2,2,Apartment,,,
Moosapet,Hyderabad,3 BHK 1909 Sq. Ft. Apartment,16700000.0,1909.0,8748.035620743845,3,3,Apartment,,,
Moosapet,Hyderabad,3 BHK 2044 Sq. Ft. Apartment,17900000.0,2044.0,8757.3385518591,3,3,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",8800000.0,1150.0,7652.173913043478,3,2,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",8700000.0,1140.0,7631.578947368421,2,2,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",9000000.0,1155.0,7792.207792207792,2,2,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",8900000.0,1150.0,7739.130434782609,3,2,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",9500000.0,1155.0,8225.108225108224,2,2,Apartment,,,
Moosapet,Hyderabad,"2 BHK Flat for Sale in Erragadda, Hyderabad",9000000.0,1150.0,7826.086956521739,3,2,Apartment,,,
